bgc_id,product,bigscape_class,genome_id,accn_id,gcf_0.50,gcf_0.30,gcf_0.40,Clan Number,fam_id_0.30,fam_type_0.30,fam_known_compounds_0.30,fam_id_0.40,fam_type_0.40,fam_known_compounds_0.40,fam_id_0.50,fam_type_0.50,fam_known_compounds_0.50
CP126530.1.region003,terpene,Terpene,GCA_030167075.1,CP126530.1,2719,2719,2719,2719,23,unknown_family,u_Terpene_23,20,unknown_family,u_Terpene_20,15,unknown_family,u_Terpene_15
JAUCFH010000006.1.region001,nucleoside,Others,GCA_030348535.1,JAUCFH010000006.1,3337,3337,3337,794,171,unknown_family,u_Others_171,155,unknown_family,u_Others_155,142,unknown_family,u_Others_142
JAUCFH010000001.1.region001,RiPP-like,RiPPs,GCA_030348535.1,JAUCFH010000001.1,3432,3432,3432,2582,83,unknown_family,u_RiPPs_83,82,unknown_family,u_RiPPs_82,80,unknown_family,u_RiPPs_80
JAUCFH010000001.1.region002,LAP,RiPPs,GCA_030348535.1,JAUCFH010000001.1,3433,3433,3433,3065,4,unknown_family,u_RiPPs_4,8,unknown_family,u_RiPPs_8,9,unknown_family,u_RiPPs_9
JAUCFH010000001.1.region003,NI-siderophore,Others,GCA_030348535.1,JAUCFH010000001.1,3322,3322,3322,3322,3,known_family,petrobactin,7,known_family,petrobactin,8,known_family,petrobactin
JAUCFH010000001.1.region008,lassopeptide,RiPPs,GCA_030348535.1,JAUCFH010000001.1,3327,3327,3327,2582,24,unknown_family,u_RiPPs_24,21,unknown_family,u_RiPPs_21,3,unknown_family,u_RiPPs_3
JAUCFH010000006.1.region002,RiPP-like,RiPPs,GCA_030348535.1,JAUCFH010000006.1,3431,3431,3431,2582,77,unknown_family,u_RiPPs_77,55,unknown_family,u_RiPPs_55,56,unknown_family,u_RiPPs_56
JAUCFH010000001.1.region007,terpene,Terpene,GCA_030348535.1,JAUCFH010000001.1,3326,3326,3326,3326,2,unknown_family,u_Terpene_2,5,unknown_family,u_Terpene_5,6,unknown_family,u_Terpene_6
JAUCFH010000001.1.region005,betalactone,Others,GCA_030348535.1,JAUCFH010000001.1,3563,3563,3563,2937,1,unknown_family,u_Others_1,1,known_family,fengycin,1,known_family,fengycin
JAUCFH010000001.1.region006,RiPP-like,RiPPs,GCA_030348535.1,JAUCFH010000001.1,3325,3325,3325,2582,5,unknown_family,u_RiPPs_5,9,unknown_family,u_RiPPs_9,10,unknown_family,u_RiPPs_10
JAUCFH010000001.1.region004,RiPP-like,RiPPs,GCA_030348535.1,JAUCFH010000001.1,3323,3332,3332,2582,70,unknown_family,u_RiPPs_70,54,unknown_family,u_RiPPs_54,46,unknown_family,u_RiPPs_46
CP126113.1.region005,ectoine,Others,GCA_030123425.1,CP126113.1,2827,2827,2827,794,177,unknown_family,u_Others_177,159,unknown_family,u_Others_159,66,known_family,ectoine
CP126113.1.region001,T3PKS,PKSother,GCA_030123425.1,CP126113.1,2823,2823,2823,,337,unknown_family,u_PKSother_337,293,unknown_family,u_PKSother_293,255,unknown_family,u_PKSother_255
CP126113.1.region004,terpene,Terpene,GCA_030123425.1,CP126113.1,2826,2826,2826,2488,356,unknown_family,u_Terpene_356,310,unknown_family,u_Terpene_310,272,unknown_family,u_Terpene_272
CP126113.1.region002,terpene,Terpene,GCA_030123425.1,CP126113.1,2824,2824,2824,2488,352,unknown_family,u_Terpene_352,306,unknown_family,u_Terpene_306,268,unknown_family,u_Terpene_268
CP126113.1.region003,LAP,RiPPs,GCA_030123425.1,CP126113.1,2825,2825,2825,2582,195,unknown_family,u_RiPPs_195,174,unknown_family,u_RiPPs_174,163,unknown_family,u_RiPPs_163
CP126521.1.region008,T3PKS,PKSother,GCA_030167015.1,CP126521.1,2626,2591,2684,,33,unknown_family,u_PKSother_33,4,unknown_family,u_PKSother_4,5,unknown_family,u_PKSother_5
CP126521.1.region005,NI-siderophore.terpene,Others,GCA_030167015.1,CP126521.1,2681,2527,2681,794,28,unknown_family,u_Others_28,3,unknown_family,u_Others_3,4,known_family,schizokinen
CP126521.1.region004,RRE-containing,RiPPs,GCA_030167015.1,CP126521.1,2526,2526,2526,2963,29,unknown_family,u_RiPPs_29,24,unknown_family,u_RiPPs_24,25,unknown_family,u_RiPPs_25
CP126521.1.region002,NRPS,NRPS,GCA_030167015.1,CP126521.1,2620,2620,2620,,30,unknown_family,u_NRPS_30,25,unknown_family,u_NRPS_25,26,unknown_family,u_NRPS_26
CP126521.1.region001,sactipeptide,RiPPs,GCA_030167015.1,CP126521.1,2861,2861,2861,2582,289,unknown_family,u_RiPPs_289,57,unknown_family,u_RiPPs_57,59,unknown_family,u_RiPPs_59
CP126521.1.region012,NRP-metallophore.NRPS,Others,GCA_030167015.1,CP126521.1,2535,2969,2969,794,38,unknown_family,u_Others_38,31,unknown_family,u_Others_31,2,unknown_family,u_Others_2
CP126521.1.region007,terpene,Terpene,GCA_030167015.1,CP126521.1,2683,2590,2683,2488,36,unknown_family,u_Terpene_36,6,unknown_family,u_Terpene_6,7,unknown_family,u_Terpene_7
CP126521.1.region003,T1PKS.NRPS,PKS-NRP_Hybrids,GCA_030167015.1,CP126521.1,2621,2621,2621,1023,55,unknown_family,u_PKS-NRP_Hybrids_55,39,unknown_family,u_PKS-NRP_Hybrids_39,40,unknown_family,u_PKS-NRP_Hybrids_40
CP126521.1.region006,betalactone,Others,GCA_030167015.1,CP126521.1,3576,2589,3576,794,27,unknown_family,u_Others_27,1,known_family,fengycin,1,known_family,fengycin
CP126521.1.region011,other,Others,GCA_030167015.1,CP126521.1,2534,2871,2871,794,42,unknown_family,u_Others_42,34,unknown_family,u_Others_34,11,known_family,bacilysin;bacilysin
CP126521.1.region009,betalactone,Others,GCA_030167015.1,CP126521.1,3231,3231,3231,794,34,unknown_family,u_Others_34,28,unknown_family,u_Others_28,29,unknown_family,u_Others_29
CP126521.1.region010,RiPP-like,RiPPs,GCA_030167015.1,CP126521.1,3159,3159,3159,2582,57,unknown_family,u_RiPPs_57,50,unknown_family,u_RiPPs_50,53,unknown_family,u_RiPPs_53
JAUCFN010000002.1.region008,NRPS,NRPS,GCA_030348415.1,JAUCFN010000002.1,2940,2940,2940,,15,unknown_family,u_NRPS_15,13,unknown_family,u_NRPS_13,14,unknown_family,u_NRPS_14
JAUCFN010000002.1.region004,NRP-metallophore.NRPS,Others,GCA_030348415.1,JAUCFN010000002.1,3067,3067,3067,794,6,unknown_family,u_Others_6,2,unknown_family,u_Others_2,2,unknown_family,u_Others_2
JAUCFN010000001.1.region003,RiPP-like.NRPS,Others,GCA_030348415.1,JAUCFN010000001.1,3390,3390,3390,794,174,unknown_family,u_Others_174,156,unknown_family,u_Others_156,143,unknown_family,u_Others_143
JAUCFN010000002.1.region001,LAP,RiPPs,GCA_030348415.1,JAUCFN010000002.1,3391,3391,3391,2582,235,unknown_family,u_RiPPs_235,210,unknown_family,u_RiPPs_210,195,unknown_family,u_RiPPs_195
JAUCFN010000002.1.region003,NI-siderophore,Others,GCA_030348415.1,JAUCFN010000002.1,2934,2934,2934,3322,3,known_family,petrobactin,7,known_family,petrobactin,8,known_family,petrobactin
JAUCFN010000004.1.region001,RiPP-like,RiPPs,GCA_030348415.1,JAUCFN010000004.1,3134,3400,3400,2582,287,unknown_family,u_RiPPs_287,252,unknown_family,u_RiPPs_252,36,unknown_family,u_RiPPs_36
JAUCFN010000001.1.region002,NRPS,NRPS,GCA_030348415.1,JAUCFN010000001.1,3532,3532,3532,,128,unknown_family,u_NRPS_128,117,unknown_family,u_NRPS_117,112,unknown_family,u_NRPS_112
JAUCFN010000002.1.region007,RiPP-like,RiPPs,GCA_030348415.1,JAUCFN010000002.1,3071,3071,3071,2582,5,unknown_family,u_RiPPs_5,9,unknown_family,u_RiPPs_9,10,unknown_family,u_RiPPs_10
JAUCFN010000002.1.region009,terpene,Terpene,GCA_030348415.1,JAUCFN010000002.1,2941,2941,2941,2941,2,unknown_family,u_Terpene_2,5,unknown_family,u_Terpene_5,6,unknown_family,u_Terpene_6
JAUCFN010000002.1.region002,LAP,RiPPs,GCA_030348415.1,JAUCFN010000002.1,3566,3566,3566,3065,4,unknown_family,u_RiPPs_4,8,unknown_family,u_RiPPs_8,9,unknown_family,u_RiPPs_9
JAUCFN010000001.1.region001,NRPS,NRPS,GCA_030348415.1,JAUCFN010000001.1,3388,3530,3388,,129,unknown_family,u_NRPS_129,60,unknown_family,u_NRPS_60,62,unknown_family,u_NRPS_62
JAUCFN010000002.1.region006,RiPP-like,RiPPs,GCA_030348415.1,JAUCFN010000002.1,3069,3069,3069,2582,26,unknown_family,u_RiPPs_26,23,unknown_family,u_RiPPs_23,23,unknown_family,u_RiPPs_23
JAUCFN010000002.1.region005,betalactone,Others,GCA_030348415.1,JAUCFN010000002.1,3068,2937,3068,2937,1,unknown_family,u_Others_1,1,known_family,fengycin,1,known_family,fengycin
JAVIVZ010000026.1.region001,RiPP-like,RiPPs,GCA_031324075.1,JAVIVZ010000026.1,3134,3650,3650,2582,295,unknown_family,u_RiPPs_295,259,unknown_family,u_RiPPs_259,36,unknown_family,u_RiPPs_36
JAVIVZ010000001.1.region005,RiPP-like,RiPPs,GCA_031324075.1,JAVIVZ010000001.1,3647,3647,3647,2582,279,unknown_family,u_RiPPs_279,245,unknown_family,u_RiPPs_245,46,unknown_family,u_RiPPs_46
JAVIVZ010000001.1.region001,lassopeptide,RiPPs,GCA_031324075.1,JAVIVZ010000001.1,3558,3259,3259,3259,35,unknown_family,u_RiPPs_35,29,unknown_family,u_RiPPs_29,3,unknown_family,u_RiPPs_3
JAVIVZ010000001.1.region003,RiPP-like,RiPPs,GCA_031324075.1,JAVIVZ010000001.1,3325,3325,3325,2582,5,unknown_family,u_RiPPs_5,9,unknown_family,u_RiPPs_9,10,unknown_family,u_RiPPs_10
JAVIVZ010000001.1.region007,LAP,RiPPs,GCA_031324075.1,JAVIVZ010000001.1,3433,3433,3433,3065,4,unknown_family,u_RiPPs_4,8,unknown_family,u_RiPPs_8,9,unknown_family,u_RiPPs_9
JAVIVZ010000001.1.region004,betalactone,Others,GCA_031324075.1,JAVIVZ010000001.1,3563,2937,3563,2937,1,unknown_family,u_Others_1,1,known_family,fengycin,1,known_family,fengycin
JAVIVZ010000001.1.region006,NI-siderophore,Others,GCA_031324075.1,JAVIVZ010000001.1,2934,2934,2934,3322,3,known_family,petrobactin,7,known_family,petrobactin,8,known_family,petrobactin
JAVIVZ010000001.1.region002,terpene,Terpene,GCA_031324075.1,JAVIVZ010000001.1,2941,2941,2941,2941,2,unknown_family,u_Terpene_2,5,unknown_family,u_Terpene_5,6,unknown_family,u_Terpene_6
JAUCEO010000003.1.region004,NI-siderophore.terpene,Others,GCA_030348915.1,JAUCEO010000003.1,2681,2527,2681,794,28,unknown_family,u_Others_28,3,unknown_family,u_Others_3,4,known_family,schizokinen
JAUCEO010000003.1.region005,betalactone,Others,GCA_030348915.1,JAUCEO010000003.1,3576,2589,3576,794,27,unknown_family,u_Others_27,1,known_family,fengycin,1,known_family,fengycin
JAUCEO010000003.1.region003,RRE-containing,RiPPs,GCA_030348915.1,JAUCEO010000003.1,2963,2963,2963,2963,29,unknown_family,u_RiPPs_29,24,unknown_family,u_RiPPs_24,25,unknown_family,u_RiPPs_25
JAUCEO010000003.1.region001,NRPS-like,NRPS,GCA_030348915.1,JAUCEO010000003.1,3578,3578,3578,,53,unknown_family,u_NRPS_53,48,unknown_family,u_NRPS_48,49,unknown_family,u_NRPS_49
JAUCEO010000003.1.region002,NRPS,NRPS,GCA_030348915.1,JAUCEO010000003.1,2620,2620,2620,,30,unknown_family,u_NRPS_30,25,unknown_family,u_NRPS_25,26,unknown_family,u_NRPS_26
JAUCEO010000003.1.region010,RiPP-like,RiPPs,GCA_030348915.1,JAUCEO010000003.1,3159,3159,3159,2582,57,unknown_family,u_RiPPs_57,50,unknown_family,u_RiPPs_50,53,unknown_family,u_RiPPs_53
JAUCEO010000003.1.region007,T3PKS,PKSother,GCA_030348915.1,JAUCEO010000003.1,2684,2591,2684,,33,unknown_family,u_PKSother_33,4,unknown_family,u_PKSother_4,5,unknown_family,u_PKSother_5
JAUCEO010000003.1.region009,betalactone,Others,GCA_030348915.1,JAUCEO010000003.1,3231,3231,3231,794,34,unknown_family,u_Others_34,28,unknown_family,u_Others_28,29,unknown_family,u_Others_29
JAUCEO010000003.1.region008,terpene,Terpene,GCA_030348915.1,JAUCEO010000003.1,3573,3573,3573,2488,136,unknown_family,u_Terpene_136,125,unknown_family,u_Terpene_125,118,unknown_family,u_Terpene_118
JAUCEO010000003.1.region006,terpene,Terpene,GCA_030348915.1,JAUCEO010000003.1,2683,2590,2683,2488,36,unknown_family,u_Terpene_36,6,unknown_family,u_Terpene_6,7,unknown_family,u_Terpene_7
JAUCFC010000003.1.region013,RRE-containing,RiPPs,GCA_030348645.1,JAUCFC010000003.1,3318,3318,3318,2582,82,unknown_family,u_RiPPs_82,80,unknown_family,u_RiPPs_80,78,unknown_family,u_RiPPs_78
JAUCFC010000003.1.region009,NRP-metallophore.NRPS,Others,GCA_030348645.1,JAUCFC010000003.1,3314,3197,3197,794,11,unknown_family,u_Others_11,2,unknown_family,u_Others_2,2,unknown_family,u_Others_2
JAUCFC010000003.1.region010,CDPS,NRPS,GCA_030348645.1,JAUCFC010000003.1,2559,2559,2559,,32,known_family,pulcherriminic acid,27,known_family,pulcherriminic acid,24,known_family,pulcherriminic acid
JAUCFC010000003.1.region007,glycocin,RiPPs,GCA_030348645.1,JAUCFC010000003.1,519,519,519,2582,80,known_family,sublancin 168,77,known_family,sublancin 168,75,known_family,sublancin 168
JAUCFC010000003.1.region008,T3PKS,PKSother,GCA_030348645.1,JAUCFC010000003.1,3195,3103,3195,,22,unknown_family,u_PKSother_22,4,unknown_family,u_PKSother_4,5,unknown_family,u_PKSother_5
JAUCFC010000003.1.region012,other,Others,GCA_030348645.1,JAUCFC010000003.1,3317,3317,3317,3317,8,known_family,bacilysin;bacilysin,10,known_family,bacilysin;bacilysin,11,known_family,bacilysin;bacilysin
JAUCFC010000003.1.region001,ranthipeptide.sactipeptide,RiPPs,GCA_030348645.1,JAUCFC010000003.1,562,3271,562,2582,72,known_family,sporulation killing factor,47,known_family,sporulation killing factor;subtilomycin,48,known_family,sporulation killing factor;subtilomycin
JAUCFC010000003.1.region011,sactipeptide,RiPPs,GCA_030348645.1,JAUCFC010000003.1,3316,3316,3316,3316,19,known_family,subtilosin A,18,known_family,subtilosin A,20,known_family,subtilosin A
JAUCFC010000003.1.region014,epipeptide,RiPPs,GCA_030348645.1,JAUCFC010000003.1,3319,3319,3319,2582,52,unknown_family,u_RiPPs_52,46,unknown_family,u_RiPPs_46,45,unknown_family,u_RiPPs_45
JAUCFC010000003.1.region003,terpene,Terpene,GCA_030348645.1,JAUCFC010000003.1,3099,3099,3099,3099,23,unknown_family,u_Terpene_23,20,unknown_family,u_Terpene_20,15,unknown_family,u_Terpene_15
JAUCFC010000003.1.region005,betalactone.NRPS,Others,GCA_030348645.1,JAUCFC010000003.1,2554,3101,2554,794,20,unknown_family,u_Others_20,1,known_family,fengycin,1,known_family,fengycin
JAUCFC010000003.1.region006,terpene,Terpene,GCA_030348645.1,JAUCFC010000003.1,3311,2555,3311,3538,7,unknown_family,u_Terpene_7,6,unknown_family,u_Terpene_6,7,unknown_family,u_Terpene_7
JAUCFC010000003.1.region002,NRPS,NRPS,GCA_030348645.1,JAUCFC010000003.1,2550,2550,2550,,9,known_family,surfactin,11,known_family,surfactin,12,known_family,lichenysin;surfactin
JAUCFC010000003.1.region004,transAT-PKS.PKS-like.T3PKS.NRPS,PKS-NRP_Hybrids,GCA_030348645.1,JAUCFC010000003.1,2553,2553,2553,2553,10,known_family,bacillaene,12,known_family,bacillaene,13,known_family,bacillaene
CP126114.1.region006,lassopeptide,RiPPs,GCA_030123445.1,CP126114.1,2814,2833,2833,2582,239,unknown_family,u_RiPPs_239,103,unknown_family,u_RiPPs_103,3,unknown_family,u_RiPPs_3
CP126114.1.region001,LAP,RiPPs,GCA_030123445.1,CP126114.1,2800,2800,2800,2582,124,unknown_family,u_RiPPs_124,113,unknown_family,u_RiPPs_113,108,unknown_family,u_RiPPs_108
CP126114.1.region005,RRE-containing,RiPPs,GCA_030123445.1,CP126114.1,2832,2832,2832,2582,290,unknown_family,u_RiPPs_290,254,unknown_family,u_RiPPs_254,198,unknown_family,u_RiPPs_198
CP126114.1.region002,terpene,Terpene,GCA_030123445.1,CP126114.1,2783,2783,2783,2488,54,unknown_family,u_Terpene_54,38,unknown_family,u_Terpene_38,39,unknown_family,u_Terpene_39
CP126114.1.region003,T3PKS,PKSother,GCA_030123445.1,CP126114.1,2812,2830,2812,,92,unknown_family,u_PKSother_92,37,unknown_family,u_PKSother_37,28,unknown_family,u_PKSother_28
CP126114.1.region004,terpene,Terpene,GCA_030123445.1,CP126114.1,2831,2831,2831,2488,355,unknown_family,u_Terpene_355,309,unknown_family,u_Terpene_309,271,unknown_family,u_Terpene_271
CP126100.1.region010,other,Others,GCA_030123205.1,CP126100.1,3317,3317,3317,3317,8,known_family,bacilysin;bacilysin,10,known_family,bacilysin;bacilysin,11,known_family,bacilysin;bacilysin
CP126100.1.region001,NRPS,NRPS,GCA_030123205.1,CP126100.1,2550,2550,2550,,9,known_family,surfactin,11,known_family,surfactin,12,known_family,lichenysin;surfactin
CP126100.1.region006,terpene,Terpene,GCA_030123205.1,CP126100.1,3311,2555,3311,3538,7,unknown_family,u_Terpene_7,6,unknown_family,u_Terpene_6,7,unknown_family,u_Terpene_7
CP126100.1.region007,T3PKS,PKSother,GCA_030123205.1,CP126100.1,3195,3103,3195,,22,unknown_family,u_PKSother_22,4,unknown_family,u_PKSother_4,5,unknown_family,u_PKSother_5
CP126100.1.region005,betalactone.NRPS,Others,GCA_030123205.1,CP126100.1,2554,3101,2554,794,20,unknown_family,u_Others_20,1,known_family,fengycin,1,known_family,fengycin
CP126100.1.region004,transAT-PKS.PKS-like.T3PKS.NRPS,PKS-NRP_Hybrids,GCA_030123205.1,CP126100.1,2553,2553,2553,2553,10,known_family,bacillaene,12,known_family,bacillaene,13,known_family,bacillaene
CP126100.1.region002,lanthipeptide-class-iii,RiPPs,GCA_030123205.1,CP126100.1,2718,2718,2718,2582,79,unknown_family,u_RiPPs_79,76,unknown_family,u_RiPPs_76,74,unknown_family,u_RiPPs_74
CP126100.1.region009,sactipeptide,RiPPs,GCA_030123205.1,CP126100.1,3199,3199,3199,3199,19,known_family,subtilosin A,18,known_family,subtilosin A,20,known_family,subtilosin A
CP126100.1.region003,terpene,Terpene,GCA_030123205.1,CP126100.1,2719,2719,2719,2719,23,unknown_family,u_Terpene_23,20,unknown_family,u_Terpene_20,15,unknown_family,u_Terpene_15
CP126100.1.region008,NRP-metallophore.NRPS,Others,GCA_030123205.1,CP126100.1,3314,3197,3197,794,11,unknown_family,u_Others_11,2,unknown_family,u_Others_2,2,unknown_family,u_Others_2
CP128110.1.region001,RiPP-like,RiPPs,GCA_030292015.1,CP128110.1,3260,2970,3260,2582,190,unknown_family,u_RiPPs_190,51,unknown_family,u_RiPPs_51,36,unknown_family,u_RiPPs_36
CP128112.1.region009,terpene,Terpene,GCA_030292015.1,CP128112.1,3326,3326,3326,3326,2,unknown_family,u_Terpene_2,5,unknown_family,u_Terpene_5,6,unknown_family,u_Terpene_6
CP128112.1.region010,lassopeptide,RiPPs,GCA_030292015.1,CP128112.1,3558,2894,2894,2894,35,unknown_family,u_RiPPs_35,29,unknown_family,u_RiPPs_29,3,unknown_family,u_RiPPs_3
CP128112.1.region002,LAP,RiPPs,GCA_030292015.1,CP128112.1,3065,3065,3065,3065,4,unknown_family,u_RiPPs_4,8,unknown_family,u_RiPPs_8,9,unknown_family,u_RiPPs_9
CP128112.1.region003,NI-siderophore,Others,GCA_030292015.1,CP128112.1,3322,3322,3322,3322,3,known_family,petrobactin,7,known_family,petrobactin,8,known_family,petrobactin
CP128112.1.region005,RiPP-like,RiPPs,GCA_030292015.1,CP128112.1,2975,2975,2975,2582,46,unknown_family,u_RiPPs_46,42,unknown_family,u_RiPPs_42,37,unknown_family,u_RiPPs_37
CP128112.1.region007,RiPP-like,RiPPs,GCA_030292015.1,CP128112.1,3057,3057,3057,2582,5,unknown_family,u_RiPPs_5,9,unknown_family,u_RiPPs_9,10,unknown_family,u_RiPPs_10
CP128112.1.region001,RiPP-like,RiPPs,GCA_030292015.1,CP128112.1,2971,2971,2971,2582,207,unknown_family,u_RiPPs_207,186,unknown_family,u_RiPPs_186,191,unknown_family,u_RiPPs_191
CP128112.1.region006,betalactone,Others,GCA_030292015.1,CP128112.1,3563,3563,3563,2937,1,unknown_family,u_Others_1,1,known_family,fengycin,1,known_family,fengycin
CP128112.1.region008,NRPS,NRPS,GCA_030292015.1,CP128112.1,2978,2978,2978,,313,unknown_family,u_NRPS_313,273,unknown_family,u_NRPS_273,240,unknown_family,u_NRPS_240
CP128112.1.region004,NRP-metallophore.NRPS,Others,GCA_030292015.1,CP128112.1,3067,3067,3067,794,6,unknown_family,u_Others_6,2,unknown_family,u_Others_2,2,unknown_family,u_Others_2
JAUCFJ010000002.1.region002,terpene,Terpene,GCA_030348505.1,JAUCFJ010000002.1,3348,3348,3348,2488,370,unknown_family,u_Terpene_370,324,unknown_family,u_Terpene_324,64,unknown_family,u_Terpene_64
JAUCFJ010000002.1.region001,betalactone,Others,GCA_030348505.1,JAUCFJ010000002.1,3355,3355,3355,794,51,unknown_family,u_Others_51,1,known_family,fengycin,1,known_family,fengycin
JAUCFJ010000002.1.region005,T3PKS,PKSother,GCA_030348505.1,JAUCFJ010000002.1,3351,3351,3351,,334,unknown_family,u_PKSother_334,62,unknown_family,u_PKSother_62,51,unknown_family,u_PKSother_51
JAUCFJ010000002.1.region004,NRPS-like,NRPS,GCA_030348505.1,JAUCFJ010000002.1,3353,3350,3353,,319,unknown_family,u_NRPS_319,49,unknown_family,u_NRPS_49,50,unknown_family,u_NRPS_50
JAUCFJ010000002.1.region003,NRPS,NRPS,GCA_030348505.1,JAUCFJ010000002.1,3349,3349,3349,,312,unknown_family,u_NRPS_312,272,unknown_family,u_NRPS_272,239,unknown_family,u_NRPS_239
CP128109.1.region002,NRPS,NRPS,GCA_030291995.1,CP128109.1,2620,2620,2620,,30,unknown_family,u_NRPS_30,25,unknown_family,u_NRPS_25,26,unknown_family,u_NRPS_26
CP128109.1.region004,NI-siderophore.terpene,Others,GCA_030291995.1,CP128109.1,2681,2527,2681,794,28,unknown_family,u_Others_28,3,unknown_family,u_Others_3,4,known_family,schizokinen
CP128109.1.region005,betalactone,Others,GCA_030291995.1,CP128109.1,3576,2589,3576,794,27,unknown_family,u_Others_27,1,known_family,fengycin,1,known_family,fengycin
CP128109.1.region006,terpene,Terpene,GCA_030291995.1,CP128109.1,2683,2590,2683,2488,36,unknown_family,u_Terpene_36,6,unknown_family,u_Terpene_6,7,unknown_family,u_Terpene_7
CP128109.1.region008,RiPP-like,RiPPs,GCA_030291995.1,CP128109.1,2685,2685,2685,2582,43,unknown_family,u_RiPPs_43,35,unknown_family,u_RiPPs_35,35,unknown_family,u_RiPPs_35
CP128109.1.region007,T3PKS,PKSother,GCA_030291995.1,CP128109.1,2626,2591,2684,,33,unknown_family,u_PKSother_33,4,unknown_family,u_PKSother_4,5,unknown_family,u_PKSother_5
CP128109.1.region009,NRP-metallophore.NRPS,Others,GCA_030291995.1,CP128109.1,2535,2969,2969,794,38,unknown_family,u_Others_38,31,unknown_family,u_Others_31,2,unknown_family,u_Others_2
CP128109.1.region001,RiPP-like,RiPPs,GCA_030291995.1,CP128109.1,2961,2961,2961,2582,234,unknown_family,u_RiPPs_234,209,unknown_family,u_RiPPs_209,192,unknown_family,u_RiPPs_192
CP128109.1.region003,RRE-containing,RiPPs,GCA_030291995.1,CP128109.1,2963,2963,2963,2963,29,unknown_family,u_RiPPs_29,24,unknown_family,u_RiPPs_24,25,unknown_family,u_RiPPs_25
